"Time.Range","Vessel.ID","Flag","Vessel.Name","Entry.Timestamp","Exit.Timestamp","Gear.Type","Vessel.Type","MMSI","IMO","CallSign","First.Transmission.Date","Last.Transmission.Date","Apparent.Fishing.Hours","month","quarter","id"
"2021-11","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,6.01,11,"4","12G2"
"2021-09","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,1.7,9,"4","12G0"
"2021-12","dffa0262e-e1b5-4a18-aac7-f56b72538116","ITA","MARE AZZURRO",2021-01-04 03:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247092870,NA,"IKCW",2020-04-14 00:04:06,2025-05-16 07:54:19,35.37,12,"4","11G2"
"2021-12","9cb3d20bc-c483-696c-326e-097343256b01","ITA","VINCENZO PADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247094330,NA,"INYD",2013-05-23 02:51:30,2025-05-19 16:05:51,35.36,12,"4","12G1"
"2021-10","1d92f6f7b-b03c-0265-3460-f6247b0b3c64","ITA","NONNO CIRO",2021-01-04 03:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092850,NA,"ILPG",2013-04-29 03:13:52,2025-05-19 16:55:57,10.45,10,"4","12G2"
"2021-12","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,41.5,12,"4","14G0"
"2021-12","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,12.87,12,"4","14G0"
"2021-09","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,2.71,9,"4","11G2"
"2021-09","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,2.71,9,"4","12G2"
"2021-12","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,4.78,12,"4","14G0"
"2021-11","eb2adaf39-9fe1-1494-3b0f-1b66c7dcd201","ITA","CITTA DI VIAREGGIO",2021-01-03 06:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247067610,NA,NA,2012-07-01 22:26:02,2025-05-19 23:56:47,1.07,11,"4","14G0"
"2021-10","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA",2021-01-04 08:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090950,NA,"ISFK",2013-02-04 23:52:39,2025-05-19 23:59:56,5.28,10,"4","11G2"
"2021-12","b2a081b87-7dc2-5afe-e7ac-6f5cd261d9da","ITA","MONELLO",2021-01-05 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044970,NA,"IWJJ",2014-07-30 06:52:49,2025-05-16 14:54:32,58.32,12,"4","17F9"
"2021-12","b2a081b87-7dc2-5afe-e7ac-6f5cd261d9da","ITA","MONELLO",2021-01-05 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044970,NA,"IWJJ",2014-07-30 06:52:49,2025-05-16 14:54:32,32.94,12,"4","17F9"
"2021-09","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,14.09,9,"4","12G2"
"2021-09","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,29.26,9,"4","12G1"
"2021-09","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247093040,NA,"INSI",2013-04-02 03:05:29,2024-10-28 12:40:57,1.46,9,"4","12G2"
"2021-09","a1cb5f6a7-786c-c2a9-17bb-bde83787f6d2","ITA","CRESCENZO 1",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247128190,NA,NA,2018-10-31 05:22:20,2025-05-19 14:45:19,22.5,9,"4","13G1"
"2021-12","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,14.02,12,"4","12G2"
"2021-09","03ca34368-89ff-12e3-751c-dea66a499aa7","ITA","MP NUOVO ATLANTIC",2021-01-07 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247065750,NA,"IOJE",2013-05-13 05:07:28,2025-05-19 16:24:25,132.83,9,"4","13G0"
"2021-12","58deeb645-50d0-a09f-67c4-e215804232d9","ITA","ER PIU",2021-01-04,2021-12-30 09:00:00,"TRAWLERS","FISHING",247064930,NA,"ITTP",2013-06-02 22:02:48,2025-05-19 23:59:28,7.86,12,"4","15G0"
"2021-09","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,16.89,9,"4","13G0"
"2021-09","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,6.39,9,"4","13G0"
"2021-12","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,2.85,12,"4","14F9"
"2021-10","188ebc849-995e-103f-de7a-98c956e59f3f","ITA","SAN.PIETRO I",2021-01-04 04:00:00,2021-10-29 12:00:00,"TRAWLERS","FISHING",247149790,NA,"IFCR2",2018-11-19 10:42:26,2024-11-29 17:44:49,24.23,10,"4","12G2"
"2021-10","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA",2021-01-04 08:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090950,NA,"ISFK",2013-02-04 23:52:39,2025-05-19 23:59:56,1.63,10,"4","11G2"
"2021-09","9d90b1fd8-8c26-f96a-b990-168b55f5093f","ITA","M/P LOBNA 1",2021-01-07 04:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247202490,NA,"IZRG",2016-03-11 00:35:00,2025-05-19 13:57:30,4.05,9,"4","16F7"
"2021-09","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,1.64,9,"4","17F9"
"2021-11","cd9d39ddf-fddd-1166-7dbc-501cf38f5991","ITA","MARIA",2021-01-04 05:00:00,2021-12-28 11:00:00,"TRAWLERS","FISHING",247093060,NA,"IRRH",2013-05-31 11:14:37,2025-05-19 14:45:17,8.02,11,"4","12G2"
"2021-09","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE",2021-01-04 10:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247090910,NA,"ILTG",2013-02-08 16:19:43,2025-05-19 23:59:28,0.66,9,"4","12G2"
"2021-11","548e00e07-7f41-a563-0832-521189f7a3e2","ITA","M\P S. PIETRO I",2021-11-09,2021-12-28 13:00:00,"TRAWLERS","FISHING",247149790,NA,NA,2021-11-02 07:47:10,2021-12-31 08:36:07,0.94,11,"4","12G2"
"2021-11","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK",2021-01-04 03:00:00,2021-12-29 21:00:00,"TRAWLERS","FISHING",247092770,NA,NA,2013-12-08 23:46:03,2023-08-19 09:09:33,7.38,11,"4","12G1"
"2021-11","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK",2021-01-04 03:00:00,2021-12-29 21:00:00,"TRAWLERS","FISHING",247092770,NA,NA,2013-12-08 23:46:03,2023-08-19 09:09:33,16.4,11,"4","12G1"
"2021-09","e47eed0e0-0bad-2671-8438-be794de6d923","ITA","NONNO DINO",2021-01-04,2021-12-30 14:00:00,"TRAWLERS","FISHING",247072840,NA,"IQCJ",2015-07-20 18:20:56,2025-05-19 12:43:46,6.53,9,"4","13G0"
"2021-09","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA",2021-01-04 04:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247096930,NA,"IRMM",2013-02-18 02:16:45,2025-05-19 23:58:29,2.57,9,"4","14G0"
"2021-12","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,24.45,12,"4","12G1"
"2021-12","f80bf43e2-2c4b-19cf-33a2-ed2384b2343f","ITA","GIUBILEO",2021-02-11,2021-12-30 15:00:00,"TRAWLERS","FISHING",247300170,NA,"IFQD2",2016-03-15 09:44:47,2025-05-19 14:54:30,1.94,12,"4","14G0"
"2021-09","6007013ff-f824-fc2f-7ae1-97f789dcaedc","ITA","CHIMERA",2021-01-07 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247206670,NA,"IMFF2",2014-05-31 07:03:57,2025-05-19 11:48:51,39.34,9,"4","16F8"
"2021-12","f80bf43e2-2c4b-19cf-33a2-ed2384b2343f","ITA","GIUBILEO",2021-02-11,2021-12-30 15:00:00,"TRAWLERS","FISHING",247300170,NA,"IFQD2",2016-03-15 09:44:47,2025-05-19 14:54:30,6.94,12,"4","14G0"
"2021-10","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA",2021-01-04 08:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090950,NA,"ISFK",2013-02-04 23:52:39,2025-05-19 23:59:56,2.28,10,"4","12G2"
"2021-09","bf7a316cc-ca08-8259-d4af-7fce99807831","ITA","MORLE II",2021-01-03 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247081680,NA,"IZAV",2019-07-12 09:06:05,2025-05-19 23:55:11,0.26,9,"4","15G0"
"2021-09","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA",2021-01-04 04:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247096930,NA,"IRMM",2013-02-18 02:16:45,2025-05-19 23:58:29,7.51,9,"4","14G0"
"2021-11","548e00e07-7f41-a563-0832-521189f7a3e2","ITA","M\P S. PIETRO I",2021-11-09,2021-12-28 13:00:00,"TRAWLERS","FISHING",247149790,NA,NA,2021-11-02 07:47:10,2021-12-31 08:36:07,0.42,11,"4","12G2"
"2021-11","548e00e07-7f41-a563-0832-521189f7a3e2","ITA","M\P S. PIETRO I",2021-11-09,2021-12-28 13:00:00,"TRAWLERS","FISHING",247149790,NA,NA,2021-11-02 07:47:10,2021-12-31 08:36:07,9.5,11,"4","12G1"
"2021-12","f80bf43e2-2c4b-19cf-33a2-ed2384b2343f","ITA","GIUBILEO",2021-02-11,2021-12-30 15:00:00,"TRAWLERS","FISHING",247300170,NA,"IFQD2",2016-03-15 09:44:47,2025-05-19 14:54:30,3.71,12,"4","14G0"
"2021-09","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,1.03,9,"4","16F9"
"2021-09","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,1.07,9,"4","16F9"
"2021-12","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,2.35,12,"4","12G2"
"2021-10","188ebc849-995e-103f-de7a-98c956e59f3f","ITA","SAN.PIETRO I",2021-01-04 04:00:00,2021-10-29 12:00:00,"TRAWLERS","FISHING",247149790,NA,"IFCR2",2018-11-19 10:42:26,2024-11-29 17:44:49,7.86,10,"4","12G1"
"2021-10","188ebc849-995e-103f-de7a-98c956e59f3f","ITA","SAN.PIETRO I",2021-01-04 04:00:00,2021-10-29 12:00:00,"TRAWLERS","FISHING",247149790,NA,"IFCR2",2018-11-19 10:42:26,2024-11-29 17:44:49,2.84,10,"4","12G2"
"2021-09","6007013ff-f824-fc2f-7ae1-97f789dcaedc","ITA","CHIMERA",2021-01-07 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247206670,NA,"IMFF2",2014-05-31 07:03:57,2025-05-19 11:48:51,62.24,9,"4","17F8"
"2021-09","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,0.54,9,"4","14G0"
"2021-09","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,13.15,9,"4","11G2"
"2021-12","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,13.96,12,"4","14F9"
"2021-11","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO",2021-01-08 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247099830,NA,"IPLN",2013-04-25 02:01:19,2025-05-19 13:55:24,45.58,11,"4","13G1"
"2021-11","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO",2021-01-08 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247099830,NA,"IPLN",2013-04-25 02:01:19,2025-05-19 13:55:24,2.6,11,"4","13G1"
"2021-10","303dfab15-5072-b1c2-7b49-226146b04c37","ITA","L ALBA",2021-01-04 04:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247119090,NA,"IMAT2",2013-06-04 15:04:11,2024-12-07 10:58:09,32.05,10,"4","12G2"
"2021-09","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,28.9,9,"4","12G2"
"2021-12","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,62.54,12,"4","12G2"
"2021-10","62ce160be-e334-d95e-de42-6dcd0ee81044","ITA","POTTY 2",2021-01-04 06:00:00,2021-12-30 23:00:00,"TRAWLERS","FISHING",247045060,NA,"IIBO",2018-12-11 16:52:46,2025-05-16 15:21:25,2,10,"4","17F9"
"2021-09","f58199c94-4e49-1a3b-3078-bfd3733b6ab2","ITA","ALBACHIARA",2021-01-04 01:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065740,NA,"IVHU",2014-05-05 22:42:01,2025-05-19 13:06:56,1.14,9,"4","14G0"
"2021-12","08cde095d-d199-2375-ed49-2159da6e5959","ITA","RAFFAELLA MADRE",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247115050,NA,"ILQY2",2014-03-31 03:04:43,2025-05-19 23:59:57,31.08,12,"4","11G2"
"2021-11","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ",2021-01-13 04:00:00,2021-12-30 18:00:00,"TRAWLERS","FISHING",247200190,NA,"IFHQ2",2018-08-06 02:28:14,2023-09-29 21:00:11,35.9,11,"4","17F9"
"2021-10","b6a339d7f-f513-5aee-538d-da39f02091c5","ITA","ROSA 1",2021-01-04 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247091110,NA,"ISLM",2013-02-08 00:08:26,2025-05-19 14:45:25,13.33,10,"4","11G2"
"2021-11","e4d4ca9ba-ac5f-33b2-a3f4-ff20dc9631c9","ITA","LIDA ASSUNTA",2021-01-04 03:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247094280,NA,"IPJA",2013-05-30 04:56:24,2025-05-19 15:04:45,56.34,11,"4","13G1"
"2021-11","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ",2021-01-13 04:00:00,2021-12-30 18:00:00,"TRAWLERS","FISHING",247200190,NA,"IFHQ2",2018-08-06 02:28:14,2023-09-29 21:00:11,35.23,11,"4","17F9"
"2021-12","e5a924ae4-480e-17ab-721c-f0f5c7797b31","ITA","GIORGIA",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066190,NA,NA,2014-04-07 00:24:27,2025-05-19 14:56:32,5.1,12,"4","14G0"
"2021-11","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ",2021-01-13 04:00:00,2021-12-30 18:00:00,"TRAWLERS","FISHING",247200190,NA,"IFHQ2",2018-08-06 02:28:14,2023-09-29 21:00:11,0.76,11,"4","17F8"
"2021-12","08cde095d-d199-2375-ed49-2159da6e5959","ITA","RAFFAELLA MADRE",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247115050,NA,"ILQY2",2014-03-31 03:04:43,2025-05-19 23:59:57,2.03,12,"4","11G2"
"2021-12","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,13.93,12,"4","14G0"
"2021-11","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,24.5,11,"4","12G2"
"2021-11","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,33.35,11,"4","12G2"
"2021-12","cd9d39ddf-fddd-1166-7dbc-501cf38f5991","ITA","MARIA",2021-01-04 05:00:00,2021-12-28 11:00:00,"TRAWLERS","FISHING",247093060,NA,"IRRH",2013-05-31 11:14:37,2025-05-19 14:45:17,15.56,12,"4","12G1"
"2021-09","312477943-32cd-5c19-e93a-3622cb1cf6b3","ITA","BEN HUR",2021-01-04 01:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247066420,NA,NA,2013-09-19 00:56:46,2025-05-08 13:22:26,11.53,9,"4","14G0"
"2021-10","f80bf43e2-2c4b-19cf-33a2-ed2384b2343f","ITA","GIUBILEO",2021-02-11,2021-12-30 15:00:00,"TRAWLERS","FISHING",247300170,NA,"IFQD2",2016-03-15 09:44:47,2025-05-19 14:54:30,4.18,10,"4","13G0"
"2021-12","cd9d39ddf-fddd-1166-7dbc-501cf38f5991","ITA","MARIA",2021-01-04 05:00:00,2021-12-28 11:00:00,"TRAWLERS","FISHING",247093060,NA,"IRRH",2013-05-31 11:14:37,2025-05-19 14:45:17,0.21,12,"4","12G2"
"2021-11","3c1198b91-1893-33bd-d11f-7306d36e2d7a","ITA","F/V GRAZIA ROSA II",2021-01-04 02:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247048990,NA,"IWMC",2014-03-31 03:10:03,2025-05-19 16:30:10,1.34,11,"4","16F8"
"2021-12","303dfab15-5072-b1c2-7b49-226146b04c37","ITA","L ALBA",2021-01-04 04:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247119090,NA,"IMAT2",2013-06-04 15:04:11,2024-12-07 10:58:09,6.91,12,"4","12G1"
"2021-09","a1cb5f6a7-786c-c2a9-17bb-bde83787f6d2","ITA","CRESCENZO 1",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247128190,NA,NA,2018-10-31 05:22:20,2025-05-19 14:45:19,26.47,9,"4","13G1"
"2021-09","9cb91a818-8efc-5ac4-3ef7-26e12149e73b","ITA","PEGASO S.B.",2021-08-23 15:00:00,2021-09-20 08:00:00,"TRAWLERS","FISHING",247146890,NA,"IQFH",2012-05-15 09:08:06,2025-05-19 23:59:37,0.8,9,"4","13G0"
"2021-09","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,5,9,"4","12G2"
"2021-12","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,6.69,12,"4","13G1"
"2021-09","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247093040,NA,"INSI",2013-04-02 03:05:29,2024-10-28 12:40:57,28.35,9,"4","12G1"
"2021-09","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,1.37,9,"4","11G2"
"2021-12","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,7.02,12,"4","14G0"
"2021-12","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK",2021-01-04 03:00:00,2021-12-29 21:00:00,"TRAWLERS","FISHING",247092770,NA,NA,2013-12-08 23:46:03,2023-08-19 09:09:33,2.28,12,"4","12G1"
"2021-09","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247093040,NA,"INSI",2013-04-02 03:05:29,2024-10-28 12:40:57,1.22,9,"4","12G1"
"2021-09","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,38.73,9,"4","11G2"
"2021-11","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247093010,NA,"IWPS",2013-03-20 00:12:19,2025-05-19 23:59:29,26.12,11,"4","12G2"
"2021-09","9cb91a818-8efc-5ac4-3ef7-26e12149e73b","ITA","PEGASO S.B.",2021-08-23 15:00:00,2021-09-20 08:00:00,"TRAWLERS","FISHING",247146890,NA,"IQFH",2012-05-15 09:08:06,2025-05-19 23:59:37,2.39,9,"4","13G0"
"2021-10","1185c3fd2-2f6d-0510-c52f-38af09cd5e8b","ITA","M/P MINA",2021-01-04 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247048870,NA,"IQLP",2013-06-01 09:19:45,2025-05-19 17:02:43,14.68,10,"4","16F7"
"2021-09","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE",2021-01-04 10:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247090910,NA,"ILTG",2013-02-08 16:19:43,2025-05-19 23:59:28,73.61,9,"4","11G2"
"2021-09","121e6a2cc-cb94-cd47-27e9-6ded9fc6f6d3","ITA","POLARIS",2021-01-27 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247069530,NA,"IOEE",2020-12-14 00:50:07,2025-05-19 16:12:56,13.76,9,"4","14G0"
"2021-09","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,5.1,9,"4","14G0"
"2021-09","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA",2021-01-04 04:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247096930,NA,"IRMM",2013-02-18 02:16:45,2025-05-19 23:58:29,1.21,9,"4","13G0"
"2021-09","c24eaf04b-b710-2a4c-76c6-1857c1683719","ITA","MICHELANGELO",2021-01-04 05:00:00,2021-12-22 16:00:00,"TRAWLERS","FISHING",247044750,NA,"INUL",2014-06-30 06:56:58,2024-04-05 18:21:53,10.87,9,"4","16F9"
"2021-09","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,32.55,9,"4","17F9"
"2021-09","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,71.9,9,"4","17F9"
"2021-09","a39b3015f-f21e-6757-9ce4-84ad87e94dca","ITA","SS ANNUNZIATA",2021-01-04 03:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099790,NA,"IKQO",2013-04-10 02:25:03,2025-05-19 14:48:46,72.84,9,"4","12G1"
"2021-09","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE",2021-01-04 10:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247090910,NA,"ILTG",2013-02-08 16:19:43,2025-05-19 23:59:28,4.49,9,"4","12G2"
